Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2024-01-02,102.375,102.375,101.39999999999999,101.8875,19921105
2024-01-03,101.88750457763672,102.37500459953928,101.40000455573414,101.88750457763672,18957682
2024-01-04,101.4000015258789,102.37500154055081,101.4000015258789,101.88750153321486,15488559
2024-01-05,101.4000015258789,101.88750153321486,101.4000015258789,101.4000015258789,13349572
2024-01-08,98.9625015258789,101.40000156346213,98.9625015258789,100.91250155594548,34642006
2024-01-09,98.47500610351562,99.9375061941619,98.47500610351562,99.45000616394647,25228043
2024-01-10,97.5,98.96249999999999,97.5,98.475,22800432
2024-01-11,97.98750305175781,99.45000309730644,97.20750005200125,97.50000303657494,34453180
2024-01-12,97.98750305175781,98.96250308212356,97.50000303657494,97.50000303657494,29241441
2024-01-15,97.5,98.96249999999999,97.5,98.475,22480585
2024-01-16,97.5,97.9875,96.81750297546387,97.30500297546386,25892269
2024-01-17,96.13500213623047,97.50000367541831,96.03750362028704,97.30500664353146,47592663
2024-01-18,97.40250396728516,97.50000248203521,96.42750394246481,96.52500245721487,18106511
2024-01-19,97.98750305175781,98.47500306694069,97.50000303657494,97.50000303657494,16417094
2024-01-22,97.40250396728516,98.47500250685557,97.40250396728516,97.9875024944454,22982811
2024-01-23,98.47500610351562,98.96250613373104,97.40250752477371,97.50000604308478,18993909
2024-01-24,97.98750305175781,98.96250308212356,97.98750305175781,98.47500306694069,13198166
2024-01-25,99.45000457763672,99.45000457763672,97.98750451031853,98.47500453275792,24228872
2024-01-26,99.9375,100.9125,99.45,99.45,25615989
2024-01-29,99.9375,100.425,99.45,99.9375,16386992
2024-01-30,99.45000457763672,100.4250046225155,99.45000457763672,99.93750460007611,17551728
2024-01-31,99.9375,99.9375,98.96249999999999,99.45,18545562
2024-02-01,100.42500305175781,100.42500305175781,99.4500030221291,99.93750303694345,14397907
2024-02-02,99.45000457763672,100.4250046225155,98.96250455519731,99.93750460007611,16516773
2024-02-05,98.9625015258789,99.45000153339555,98.47500151836226,98.9625015258789,17438135
2024-02-15,98.47500610351562,99.45000616394647,98.47500610351562,98.96250613373104,27953440
2024-02-16,98.9625015258789,98.9625015258789,97.98750151084562,98.47500151836226,32615887
2024-02-19,100.42500305175781,100.42500305175781,98.47500299250038,98.96250300731474,24938217
2024-02-20,100.91250610351562,101.88750616248679,100.42500607403005,100.91250610351562,39410270
2024-02-21,100.42500305175781,101.40000308138653,100.42500305175781,100.91250306657217,18479374
2024-02-22,100.91250610351562,101.40000613300121,100.42500607403005,100.91250610351562,19601423
2024-02-23,100.42500305175781,101.40000308138653,100.42500305175781,100.91250306657217,17252304
2024-02-26,100.91250610351562,101.40000613300121,100.42500607403005,100.42500607403005,19894677
2024-02-27,100.91250610351562,101.88750616248679,100.42500607403005,101.40000613300121,28688693
2024-02-29,100.42500305175781,100.91250306657217,100.42500305175781,100.42500305175781,38390662
2024-03-01,99.45000457763672,100.91250464495491,99.45000457763672,100.4250046225155,28121335
2024-03-04,103.8375015258789,104.32500153304267,99.9375014685689,99.9375014685689,106351735
2024-03-05,103.8375015258789,105.78750155453392,103.8375015258789,104.32500153304267,75461014
2024-03-06,103.8375015258789,104.81250154020641,102.86250151155141,103.35000151871516,40347458
2024-03-07,104.8125,105.7875,104.325,105.3,47505374
2024-03-08,102.375,105.7875,101.8875,104.8125,68582080
2024-03-11,106.76250457763672,108.71250466124651,102.37500438951466,102.37500438951466,139480002
2024-03-12,116.0250015258789,116.0250015258789,108.71250142971007,108.71250142971007,347034486
2024-03-13,117.48750305175781,120.41250312773519,115.05000298844334,118.46250307708361,338406505
2024-03-14,117.97500610351562,118.46250612873676,114.07500590174651,117.97500610351562,191622484
2024-03-15,128.6999969482422,129.67499692512283,123.82499706383908,124.7999970407197,403022484
2024-03-18,132.60000610351562,133.5750061483944,128.21250590156106,129.67500596887925,239249130
2024-03-19,132.60000610351562,132.60000610351562,126.75000583424287,129.67500596887925,171242442
2024-03-20,134.5500030517578,138.45000314021456,132.11250299647233,133.08750301858652,204806549
2024-03-21,138.9375,141.375,135.525,137.475,183957559
2024-03-22,141.8625030517578,144.78750311468065,138.45000297834784,140.4000030202964,236266998
2024-03-25,141.8625030517578,143.81250309370637,139.42500299932212,143.32500308321923,145490405
2024-03-26,138.4499969482422,143.32499684078593,135.52499701271594,142.34999686227718,180436950
2024-03-27,144.78750610351562,146.2500061651673,139.42500587745948,139.42500587745948,146369404
2024-03-28,151.6125030517578,153.07500308119597,146.25000294381783,146.73750295363055,196277222
2024-03-29,147.71250915527344,153.56250951785853,146.73750909484258,153.0750094876431,123239000
